smaller-and	0	0	1	3	9	0	0	1	3	9
transform-infin	4	0	0	3	5	4	0	0	9	8
great-addit	0	0	0	1	11	0	0	0	1	11
experi-for	0	2	0	1	8	0	2	0	1	9
an-attempt	4	1	0	6	0	4	1	0	6	0
their-price	4	0	0	8	2	4	0	0	8	2
is-built	0	6	0	2	11	0	6	0	2	11
is-blaze	0	0	0	2	11	0	0	0	2	11
wifi-model	0	0	2	10	5	0	0	2	10	5
than-ipad	0	1	9	11	37	0	1	24	12	43
bit-slow	0	5	0	2	5	0	5	0	2	5
a-hotspot	1	0	0	0	10	1	0	0	0	11
dread	4	0	5	5	4	4	0	5	5	4
realli-help	0	0	0	10	8	0	0	0	10	8
is-superior	0	0	13	1	5	0	0	17	1	5
can-read	0	0	0	10	16	0	0	0	10	16
with-dock	2	1	0	1	7	2	1	0	1	9
on-app	2	7	0	1	9	2	7	0	1	9
ani-question	1	0	1	8	8	1	0	1	9	8
and-ipod	0	0	0	8	18	0	0	0	8	24
app-seem	0	0	0	10	9	0	0	0	10	12
type-a	5	0	1	7	7	5	0	1	7	7
exact-the	0	0	0	2	19	0	0	0	3	19
unbeat	0	0	0	1	11	0	0	0	1	11
budget	2	0	10	16	19	3	0	11	20	23
ve-spent	0	0	0	2	11	0	0	0	2	15
slow-down	2	5	0	6	21	2	5	0	6	26
slip	3	0	1	7	13	3	0	1	7	13
you-turn	8	1	0	2	25	8	1	0	2	25
mode-and	5	0	0	1	13	5	0	0	1	13
long-period	0	2	0	3	14	0	2	0	3	14
compar-with	0	0	1	5	10	0	0	1	9	10
schedul	4	1	0	3	23	4	1	0	3	23
same-exact	6	0	0	1	5	6	0	0	1	5
problem-to	3	0	1	5	6	3	0	1	5	6
a-walk	2	0	5	0	6	2	0	5	0	6
to-discov	4	0	1	5	8	4	0	1	5	8
problem-so	1	0	0	4	8	1	0	0	4	8
some-softwar	0	1	0	1	13	0	1	0	1	13
tap-again	0	0	1	0	11	0	0	2	0	11
home-wifi	1	0	5	3	2	1	0	5	3	2
meet-all	0	0	0	6	10	0	0	0	6	10
transfer-file	6	0	2	2	4	12	0	2	2	4
for-three	3	1	0	7	14	3	1	0	7	14
was-sold	2	0	1	2	6	2	0	1	2	6
buy-someth	10	2	0	6	4	10	2	0	6	4
thank-amazon	7	2	0	5	10	7	2	0	5	10
great-tool	0	0	0	3	26	0	0	0	3	29
am-enjoy	0	0	0	4	19	0	0	0	4	19
function-is	0	0	5	9	0	0	0	5	9	0
NUM-at	1	2	0	8	24	1	2	0	8	25
function-of	6	0	1	18	12	6	0	1	18	12
chose-the	0	1	2	7	22	0	1	2	9	22
be-limit	0	0	1	8	2	0	0	1	8	2
function-as	0	2	2	13	5	0	2	2	13	5
fire-up	2	0	1	0	13	2	0	1	0	13
was-kind	0	0	2	2	12	0	0	2	2	12
stuff-on	0	2	0	1	10	0	2	0	1	10
call-the	10	0	3	3	13	12	0	3	3	13
hand-on	4	0	3	10	17	4	0	3	10	19
the-chang	0	0	0	5	8	0	0	0	5	8
and-deliv	0	0	0	1	15	0	0	0	1	15
stuff-in	0	4	0	0	8	0	4	0	0	8
good-case	0	0	0	7	6	0	0	0	7	8
NUM-mp	0	1	1	2	20	0	1	1	2	20
book-i	0	5	0	1	12	0	5	0	1	12
NUM-no	2	1	0	0	8	2	1	0	0	8
tooth	4	2	2	0	6	4	2	2	0	6
of-secur	1	0	0	0	10	1	0	0	0	17
and-entertain	0	0	1	16	10	0	0	1	16	10
sexi	0	1	0	0	13	0	2	0	0	21
NUM-by	0	0	1	0	10	0	0	1	0	10
freind	2	0	8	1	1	2	0	8	1	1
and-delet	3	1	0	6	5	3	1	0	6	5
digit-camera	0	0	15	2	4	0	0	15	2	4
to-clean	3	0	0	11	3	3	0	0	13	4
NUM-ft	1	0	1	2	9	1	0	1	2	10
NUM-if	2	0	3	5	9	2	0	6	8	9
problem-as	0	1	0	4	7	0	1	0	4	7
the-consum	7	1	1	0	2	7	1	1	0	2
purs-and	0	0	0	4	16	0	0	0	7	16
this-mini	1	0	3	3	18	1	0	4	4	20
report-that	1	1	1	0	17	1	1	1	0	17
and-document	0	0	0	0	12	0	0	0	0	12
NUM-vs	0	0	0	4	8	0	0	0	4	9
problem-of	5	0	9	2	2	5	0	9	2	2
problem-or	5	7	0	0	7	5	7	0	0	7
simpl-to	0	0	1	12	16	0	0	1	12	16
NUM-yr	4	0	3	2	14	4	0	3	2	14
was-readi	1	0	0	3	9	1	0	0	3	9
ship-a	5	5	0	0	1	5	5	0	0	1
wonder-whi	1	0	2	11	2	1	0	2	11	2
sibl	0	1	0	1	13	0	1	0	1	18
sick	3	0	8	0	2	3	0	8	0	2
the-troubl	9	4	0	2	2	9	5	0	2	2
a-pleasur	1	1	0	9	10	1	1	0	9	11
ipad-befor	0	5	0	8	16	0	5	0	8	20
is-difficult	4	3	0	9	0	4	4	0	9	0
perform-mode	2	0	0	2	7	2	0	0	2	12
proof	7	2	0	2	15	8	2	0	2	15
macbook-air	0	1	5	7	19	0	2	5	7	28
best-invest	0	0	0	0	15	0	0	0	0	15
