a-walk	3	0	7	0	23	3	0	7	0	23
mac-and	2	3	12	23	77	2	3	12	23	120
smooth-with	3	0	7	22	64	3	0	7	23	66
applic-avail	2	0	6	25	56	2	0	7	25	63
64gb-wifi	0	0	4	12	38	0	0	4	12	119
lug-a	1	0	9	9	43	1	0	10	9	43
it-slip	2	4	2	5	35	2	4	2	5	35
the-sweet	1	4	2	18	29	1	4	2	18	31
how-bright	0	1	3	4	25	0	1	3	4	28
and-samsung	44	15	43	70	207	45	15	43	71	212
condit-it	7	0	1	3	30	7	0	1	3	32
find-in	4	4	10	35	90	4	4	10	41	90
bit-small	1	1	2	18	29	1	1	2	23	29
great-stuff	0	0	3	13	37	0	0	3	13	37
exfat	0	1	1	17	32	0	2	3	20	34
i-activ	3	1	0	6	30	3	1	0	6	30
the-surpris	2	9	0	7	17	2	9	0	7	17
awhil-now	0	0	1	8	26	0	0	1	8	26
free-that	0	0	1	8	26	0	0	1	8	26
NUM-like	4	3	6	19	32	4	3	7	19	32
run-adob	4	1	6	11	18	4	1	6	11	18
where-wifi	0	0	4	17	28	0	0	4	17	28
sit-at	10	6	9	43	90	10	6	9	43	90
pcs-and	0	4	6	13	22	0	4	6	13	25
web-os	5	1	8	6	16	8	1	16	6	19
extern-keyboard	4	15	22	44	122	4	20	27	46	141
main-thing	1	7	7	25	49	1	7	7	25	55
someday	2	3	5	27	53	2	3	5	27	55
appl-system	0	4	0	13	19	0	4	0	13	19
microphon-and	0	0	2	17	32	0	0	2	17	32
faster-with	0	2	5	6	34	0	2	5	6	34
appl-was	16	10	1	14	82	16	10	1	14	82
phone-s	4	2	16	31	69	4	2	20	34	75
have-appl	4	7	9	4	49	4	7	9	4	49
app-without	4	16	13	17	57	4	16	13	17	57
fine-to	4	2	9	23	42	4	2	9	23	42
and-electron	5	9	3	2	39	5	9	3	2	39
amazon-coin	0	0	0	13	27	0	0	0	13	27
protocol	4	7	2	10	19	7	7	2	13	19
my-brother	37	25	15	51	228	39	31	19	51	248
mirror-your	0	0	2	6	25	0	0	2	6	25
spare	20	8	25	72	180	21	8	36	75	189
product-after	13	8	5	8	32	13	8	5	8	32
is-brighter	2	2	1	5	30	2	2	1	5	30
wifi-capabl	6	13	5	7	32	6	13	6	7	32
wipe-off	7	0	6	11	20	7	0	6	11	20
purs-for	4	1	0	2	23	4	1	0	2	23
other-free	0	6	0	12	19	0	6	0	12	19
mous-or	3	1	2	11	14	3	1	2	11	14
nurs	5	0	3	7	40	5	0	3	7	41
download-netflix	2	1	4	9	12	2	1	4	9	12
firefox-browser	1	1	3	11	14	1	1	3	11	14
fire-last	9	2	1	6	44	9	2	1	6	44
mommi-mode	4	5	4	4	12	4	6	9	7	12
fast-compar	0	5	0	19	37	0	5	0	19	37
enjoy-on	4	7	8	20	39	4	7	8	22	39
NUM-usb	11	4	16	31	68	13	4	18	32	73
and-tablet	27	33	34	97	265	27	35	34	100	288
speed-increas	0	0	3	5	25	0	0	3	5	25
kf-and	0	0	3	5	25	0	0	3	7	28
ipadif	0	0	6	15	24	0	0	6	15	24
NUM-ft	10	5	7	5	24	10	5	7	5	25
touch-control	1	2	5	15	23	1	2	5	15	23
the-crowd	0	1	2	7	29	0	1	2	7	29
white-version	4	1	0	5	30	4	1	0	5	36
ft	11	5	7	6	26	11	5	7	7	27
contin	0	2	8	0	17	0	2	8	0	18
advanc-and	0	2	8	0	17	0	2	8	0	17
a-ten	16	0	0	6	31	16	0	0	6	33
and-charger	8	6	5	13	71	8	6	5	18	71
review-befor	35	15	15	17	108	35	15	15	17	108
but-mine	19	7	11	13	51	19	7	11	13	52
great-travel	0	0	0	13	20	0	0	0	13	20
keyboard-etc	0	0	0	13	20	0	0	0	13	20
or-store	0	0	0	13	20	0	0	0	13	24
speech-recognit	0	0	0	13	20	0	0	0	13	29
storag-and	15	20	31	55	151	19	20	36	56	156
to-chat	2	1	0	12	15	2	1	0	12	15
son-use	10	3	13	19	44	10	3	13	20	44
month-with	20	14	2	17	58	20	14	3	17	58
slipperi-and	4	4	6	13	23	4	4	6	13	23
display-but	1	11	3	27	61	1	11	3	28	61
fulli-expect	5	11	0	2	30	5	11	0	2	30
mini-so	0	8	0	3	24	0	8	0	3	24
black-and	50	26	30	50	185	57	26	31	52	189
highend-tablet	2	1	2	14	19	2	1	2	14	20
sharp-screen	2	2	0	19	45	2	2	0	19	45
what-type	2	1	1	7	32	2	1	1	8	32
camera-the	0	4	0	4	24	0	4	0	4	24
be-bother	7	1	0	10	15	7	1	0	10	15
devic-overal	8	1	3	14	23	8	1	3	14	23
general-web	2	8	2	8	17	3	8	2	8	17
walkman	0	0	8	1	18	0	0	8	1	20
have-small	0	0	2	17	34	0	0	2	17	34
updat-soon	0	0	6	8	12	0	0	6	8	12
and-thing	5	10	8	35	73	5	10	8	36	73
my-grand	15	14	11	40	150	15	21	12	50	171
increas-my	0	2	2	17	43	0	2	2	20	43
like-appl	21	24	46	72	219	22	24	47	72	228
iconia-tablet	4	1	5	8	13	4	1	5	8	13
would-spend	14	11	6	2	48	14	11	6	2	48
or-youtub	11	8	7	18	41	11	8	7	18	41
with-sound	9	3	2	12	22	9	3	2	12	22
appl-experi	0	8	5	1	17	0	8	5	1	17
check-mail	1	1	10	11	50	1	1	10	11	52
the-account	14	7	15	22	58	18	7	17	22	62
candl-to	1	8	3	0	15	1	8	3	0	15
